0,-1,-1,0.6,0,0,0,0
0.003,36.989,3.78,10.37,0,0,0,0
0.01,82.923,11.55,23.22,0,0,0,0
0.1,296.152,44.02,58.22,0,0,0,0
0.201,471.88,50.72,60.46,0,0,0,0
0.5,946.178,56.64,61.06,0,0,0,0
0,1672.518,59.78,63.97,0,63.97,0,0
1,1346.354,64.65,63.57,0,63.97,0,0
2,1264.404,65.85,63.82,0,63.97,0,0
3,1222.382,66.46,64.79,0,64.79,0,3
4,1200.212,66.82,64.73,0,64.79,0,3
5,1184.465,67.11,64.8,0,64.8,0,5
6,1172.671,67.29,65.6,0,65.6,0,6
7,1164.935,67.43,66.06,0,66.06,0,7
8,1157.353,67.57,66.5,0,66.5,0,8
9,1150.414,67.73,65.95,0,66.5,0,8
10,1145.461,67.81,65.21,0,66.5,0,8
11,1140.952,67.87,65.29,0,66.5,0,8
12,1136.598,67.98,66.03,0,66.5,0,8
13,1133.119,68.01,65.3,0,66.5,0,8
14,1131.503,68.06,66.05,0,66.5,0,8
15,1128.387,68.11,65.7,0,66.5,0,8
16,1124.951,68.23,65.98,0,66.5,0,8
17,1123.454,68.22,66.49,0,66.5,0,8
18,1122.274,68.25,66.33,0,66.5,0,8
19,1119.252,68.32,66.3,0,66.5,0,8
20,1117.794,68.37,65.99,0,66.5,0,8
21,1116.152,68.38,66.44,0,66.5,0,8
22,1114.585,68.41,66.29,0,66.5,0,8
23,1114.741,68.41,66.16,0,66.5,0,8
24,1112.06,68.43,66.63,0,66.63,0,24
25,1111.813,68.48,66.07,0,66.63,0,24
26,1110.449,68.49,64.9,0,66.63,0,24
27,1109.942,68.48,66.39,0,66.63,0,24
28,1107.011,68.62,66.58,0,66.63,0,24
29,1107.244,68.59,66.17,0,66.63,0,24
30,1106.223,68.52,66.57,0,66.63,0,24
31,1105.517,68.56,66.37,0,66.63,0,24
32,1104.257,68.63,66.7,0,66.7,0,32
33,1104.198,68.63,66.67,0,66.7,0,32
34,1103.41,68.65,66.54,0,66.7,0,32
35,1102.124,68.67,66.83,0,66.83,0,35
36,1102.569,68.64,66.2,0,66.83,0,35
37,1101.531,68.65,66.0,0,66.83,0,35
38,1100.514,68.69,66.93,0,66.93,0,38
39,1100.731,68.69,66.93,0,66.93,0,39
40,1100.051,68.69,66.47,0,66.93,0,39
41,1099.511,68.71,66.39,0,66.93,0,39
42,1098.803,68.74,66.37,0,66.93,0,39
43,1098.355,68.72,66.4,0,66.93,0,39
44,1098.222,68.73,66.06,0,66.93,0,39
45,1097.534,68.75,66.86,0,66.93,0,39
46,1097.156,68.72,66.85,0,66.93,0,39
47,1097.337,68.75,66.18,0,66.93,0,39
48,1096.369,68.79,66.16,0,66.93,0,39
49,1095.85,68.79,66.08,0,66.93,0,39
