Plain,friendster,"10,15,20",1024,2e+09,2e+09,0.06,0.06,1.0,-1.0,0,641,SAGE,256,0.0,3,0,0,0,28.31,0.0,0.0,0.0,1147501056.0,28.42
Plain+G+C+D+P,friendster,"10,15,20",1024,2e+09,2e+09,0.06,0.06,1.0,-1.0,0,641,SAGE,256,0.0,3,0,0,0,15.71,0.0,0.0,0.0,1147501056.0,15.84
Plain+G+C+D+P,friendster,"10,15,20",1024,2e+09,2e+09,0.06,0.06,1.0,-1.0,0,641,SAGE,256,0.0,3,0,0,0,10.16,0.0,0.0,0.0,1147501056.0,10.26
Plain+G+C+D+P,igb-full,"10,15,20",1024,1e+10,5e+09,0.07,0.04,0.1,-1.0,0,13309,SAGE,256,0.0,3,0,0,0,207.0,0.0,0.0,0.0,15128365824.0,208.65
Plain+G+C+D+P,igb-full,"10,15,20",1024,1e+10,5e+09,0.07,0.04,0.1,-1.0,0,13309,SAGE,256,0.0,3,0,0,0,87.83,0.0,0.0,0.0,15128365824.0,89.37
